Campus,Course ID,CRN,Section,Title,Link,Schedule Type,Start Date,Meeting Days,Meeting Time,Building,Room,Primary Instructor Last Name,Cap
Main,ME7350,45612,140,Graduate Research,,Independent Study,8/29/18,,,,,Liu,6
Main,CHEG1010,40244,500,Intro To Chemical Engineering,L1,Lecture,8/29/18,MW,08:00 - 08:50,Sangren Hall,1710,Abubakr,70
Main,CHEG1010,40245,540,Intro To Chemical Engineering,B1,Lab or Discussion,8/29/18,W,14:30 - 17:20,Elson S. Floyd Hall,D0115,Abubakr,70
Main,CHEG1810,43700,100,Intro. to CHE Computation,,Lecture,8/29/18,M,18:00 - 21:20,Elson S. Floyd Hall,D0208,Yang,48
Main,CHEG2611,44121,100,Environmental Engineering I,,Lecture,8/29/18,MW,18:30 - 19:45,Elson S. Floyd Hall,D0115,Mondala,70
Main,CHEG2810,41265,105,Data Acquisition And Handling,,Lab or Discussion,8/29/18,R,14:30 - 17:20,Elson S. Floyd Hall,C0124,Yang,36
Main,CHEG2960,44189,500,Material And Energy Balances,L1,Lecture,8/29/18,MWF,08:30 - 09:20,Elson S. Floyd Hall,D0202,Aravamuthan,38
Main,CHEG2960,44190,540,Material And Energy Balances,B1,Lab or Discussion,8/29/18,W,14:30 - 16:20,Elson S. Floyd Hall,D0202,Aravamuthan,38
Main,CHEG3110,41596,500,Unit Operations-I(fluid Flow),L1,Lecture,8/29/18,TR,08:30 - 09:20,Elson S. Floyd Hall,D0115,Young,80
Main,CHEG3110,41597,540,Unit Operations-I(fluid Flow),B1,Lab or Discussion,8/29/18,F,14:30 - 17:00,Elson S. Floyd Hall,D0115,Young,80
Main,CHEG3200,40249,100,Chem Engr Thermodynamics,,Lecture,8/29/18,MWF,09:30 - 10:20,Elson S. Floyd Hall,D0208,Kline,65
Main,CHEG3810,40250,100,Comptr Mod&simu--Chem Process,,Lab or Discussion,8/29/18,M,14:30 - 17:20,Elson S. Floyd Hall,C0226,Kline,24
Main,CHEG3810,42135,105,Comptr Mod&simu--Chem Process,,Lab or Discussion,8/29/18,W,14:30 - 17:20,Elson S. Floyd Hall,C0226,Kline,24
Main,CHEG4100,40251,100,Chemical Reaction Engineering,,Lecture,8/29/18,MWF,11:30 - 12:20,Elson S. Floyd Hall,C0136,Young,64
Main,CHEG4440,40252,100,Energy Management Engineering,,Lecture,8/29/18,R,08:30 - 11:00,Elson S. Floyd Hall,C0124,Edwards,32
Main,CHEG4600,43056,500,Plant Economics & Proj Design,L1,Lecture,8/29/18,MW,10:30 - 11:20,Elson S. Floyd Hall,D0208,Springstead,60
Main,CHEG4600,42360,540,Plant Economics & Proj Design,B1,Lab or Discussion,8/29/18,F,14:30 - 17:20,Elson S. Floyd Hall,D0208,Springstead,60
Main,CHEG4810,44224,100,Unit Op Lab: Fluid/Heat/Mass,,Lab or Discussion,8/29/18,T,10:00 - 16:10,Elson S. Floyd Hall,A0120,Young,15
Main,CHEG4810,44225,105,Unit Op Lab: Fluid/Heat/Mass,,Lab or Discussion,8/29/18,T,10:00 - 16:10,Elson S. Floyd Hall,A0120,Young,15
Main,CHEG4811,43476,100,Unit Op Lab: Fluid & Heat,,Lab or Discussion,8/29/18,T,10:00 - 16:10,Elson S. Floyd Hall,A0120,Young,5
Main,CHEG4811,44203,105,Unit Op Lab: Fluid & Heat,,Lab or Discussion,8/29/18,T,10:00 - 16:10,Elson S. Floyd Hall,A0120,Young,5
Main,CHEG4830,40253,100,Process Control I,,Lecture/Lab/Discussion,8/29/18,W,15:00 - 17:30,Elson S. Floyd Hall,C0136,Wu,60
Main,CHEG4830,40253,100,Process Control I,,Lecture/Lab/Discussion,8/29/18,MWF,13:30 - 14:20,Elson S. Floyd Hall,C0136,Wu,60
Main,CHEG4870,46808,100,Senior Design Project,,Supervision or Practicum,8/29/18,R,14:30 - 17:20,Elson S. Floyd Hall,A0213,Abubakr,10
Main,CHEG4870,46808,100,Senior Design Project,,Supervision or Practicum,8/29/18,MW,17:30 - 18:20,Elson S. Floyd Hall,D0202,Abubakr,10
Main,CHEG4990,40254,100,Independent Studies,,Independent Study,8/29/18,,,,,,5
Main,CHEG4990,43844,110,Independent Studies,,Independent Study,8/29/18,,,,,,5
Main,CHEG5100,46122,100,Medical Biomolec Engr Concepts,,Lecture,8/29/18,TR,16:30 - 17:50,Elson S. Floyd Hall,D0115,Springstead,30
Main,CHEG6100,46121,100,Chemical Eng Thermodynamics,,Lecture,8/29/18,MW,16:00 - 17:15,Elson S. Floyd Hall,G0113,Ago,15
Main,CHEG7000,43438,100,Master's Thesis,,Independent Study,8/29/18,,,,,Yang,5
Main,CHEG7000,43439,105,Master's Thesis,,Independent Study,8/29/18,,,,,Qi,5
Main,CHEG7000,43440,110,Master's Thesis,,Independent Study,8/29/18,,,,,Mondala,5
Main,CHEG7000,43802,115,Master's Thesis,,Independent Study,8/29/18,,,,,Springstead,5
Main,CHEG7000,43864,120,Master's Thesis,,Independent Study,8/29/18,,,,,Young,5
Main,CHEG7000,44232,125,Master's Thesis,,Independent Study,8/29/18,,,,,Wu,5
Main,CHEG7100,44523,100,Independent Research,,Independent Study,8/29/18,,,,,Wu,10
Main,CHEG7100,45470,105,Independent Research,,Independent Study,8/29/18,,,,,Yang,0
Main,CHEG7100,46417,110,Independent Research,,Independent Study,8/29/18,,,,,Springstead,5
Main,CHEG7100,46467,115,Independent Research,,Independent Study,8/29/18,,,,,Qi,5
Main,CHEG7300,44524,100,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Qi,10
Main,CHEG7300,45394,105,Doctoral Dissertation,,Independent Study,8/29/18,,,,,,10
Main,CHP3100,44615,100,Work Experience/Co-Op,,Supervision or Practicum,8/29/18,T,10:30 - 11:20,Elson S. Floyd Hall,B0211,Abubakr,1
Main,CHP3100,46336,105,Work Experience/Co-Op,,Supervision or Practicum,8/29/18,T,09:30 - 10:20,Elson S. Floyd Hall,B0211,Abubakr,5
Main,GPS1500,42706,500,Intro Graphic & Printing Sci,L1,Lecture,8/29/18,TR,09:30 - 10:45,Chemistry Bldg,1720,Lemon,160
Main,GPS1500,42707,540,Intro Graphic & Printing Sci,B1,Lab or Discussion,8/29/18,R,14:30 - 17:20,Elson S. Floyd Hall,C0220,Lemon,30
Main,GPS1500,42708,545,Intro Graphic & Printing Sci,B1,Lab or Discussion,8/29/18,R,18:30 - 21:20,Elson S. Floyd Hall,C0220,Lemon,40
Main,GPS1500,42709,550,Intro Graphic & Printing Sci,B1,Lab or Discussion,8/29/18,T,14:30 - 17:20,Elson S. Floyd Hall,C0220,Lemon,40
Main,GPS1500,42710,555,Intro Graphic & Printing Sci,B1,Lab or Discussion,8/29/18,T,18:30 - 21:20,Elson S. Floyd Hall,C0220,Lemon,40
Main,GPS1500,45333,560,Intro Graphic&Printing Sci-HC,B1,Lab or Discussion,8/29/18,R,14:30 - 17:20,Elson S. Floyd Hall,C0220,Lemon,10
Main,GPS2510,42715,500,Multimedia Pub. & Design,L1,Lecture,8/29/18,WF,13:30 - 14:20,Elson S. Floyd Hall,C0220,Fleming,30
Main,GPS2510,42716,540,Multimedia Pub. & Design,B1,Lab or Discussion,8/29/18,W,14:30 - 17:20,Elson S. Floyd Hall,C0220,Fleming,30
Main,GPS3570,42719,500,Color Management,L1,Lecture,8/29/18,T,13:30 - 15:20,Elson S. Floyd Hall,A0213,Pekarovicova,16
Main,GPS3570,42720,540,Color Management,B1,Lab or Discussion,8/29/18,T,08:30 - 11:20,Elson S. Floyd Hall,C0220,Pekarovicova,16
Main,GPS3590,44298,105,Rotogravure,,Lecture/Lab/Discussion,8/29/18,M,10:00 - 12:50,Elson S. Floyd Hall,A0120,Pekarovicova,15
Main,GPS3590,44298,105,Rotogravure,,Lecture/Lab/Discussion,8/29/18,MWF,08:30 - 09:20,Elson S. Floyd Hall,A0120,Pekarovicova,15
Main,GPS4580,42721,500,Digital Printing and Workflow,L1,Lecture,8/29/18,WF,09:30 - 10:20,Elson S. Floyd Hall,C0220,Fleming,20
Main,GPS4580,42722,540,Digital Printing and Workflow,B1,Lab or Discussion,8/29/18,W,10:30 - 13:20,Elson S. Floyd Hall,C0220,Fleming,20
Main,GPS4620,42718,100,Print Estimating,,Lecture/Lab/Discussion,8/29/18,TR,11:30 - 13:20,Elson S. Floyd Hall,C0220,Lemon,20
Main,GPS4630,42717,100,Finishing and Converting,,Lecture/Lab/Discussion,8/29/18,W,14:30 - 17:20,Elson S. Floyd Hall,C0111,Lemon,20
Main,GPS4630,42717,100,Finishing and Converting,,Lecture/Lab/Discussion,8/29/18,MW,13:30 - 14:20,Elson S. Floyd Hall,C0111,Lemon,20
Main,GPS6210,46137,500,Nonimpact Printing,L1,Lecture,8/29/18,WF,08:30 - 09:20,Elson S. Floyd Hall,C0220,Fleming,15
Main,GPS6210,46138,540,Nonimpact Printing,B1,Lab or Discussion,8/29/18,F,10:30 - 13:00,Elson S. Floyd Hall,C0220,Fleming,15
Main,PAPR1000,40003,500,Intro Pulp/Papr Mfg,L1,Lecture,8/29/18,MW,10:00 - 10:50,Sangren Hall,1320,Li,30
Main,PAPR1000,42139,557,Intro Pulp/Papr Mfg,B1,Lab or Discussion,8/29/18,W,14:30 - 17:20,Elson S. Floyd Hall,D0206,Stoops,30
Main,PAPR2550,43042,500,Paper Physics Fundamentals,L1,Lecture,8/29/18,MWF,13:30 - 14:20,Elson S. Floyd Hall,D0206,Pekarovic,24
Main,PAPR2550,44065,555,Paper Physics Fundamentals,B1,Lab or Discussion,8/29/18,M,18:30 - 21:20,Elson S. Floyd Hall,A0120,Stoops,16
Main,PAPR3030,44295,505,Pulping and Bleaching,L1,Lecture,8/29/18,MWF,09:30 - 10:20,Elson S. Floyd Hall,D0212,Aravamuthan,16
Main,PAPR3030,44296,555,Pulping and Bleaching,B1,Lab or Discussion,8/29/18,M,15:30 - 18:20,Elson S. Floyd Hall,A0213,Stoops,16
Main,PAPR4400,44237,100,Seminar,,Seminar or Studio,8/29/18,T,17:30 - 18:20,Elson S. Floyd Hall,A0120,Abubakr,12
Main,PAPR4600,46339,500,Plant Economics & Proj Design,L1,Lecture,8/29/18,MW,10:30 - 11:20,Elson S. Floyd Hall,D0208,Springstead,60
Main,PAPR4600,46340,545,Plant Economics & Proj Design,B1,Lab or Discussion,8/29/18,F,14:30 - 17:20,Elson S. Floyd Hall,D0208,Springstead,60
Main,PAPR4850,40198,110,Research Design,,Supervision or Practicum,8/29/18,R,17:30 - 18:20,Elson S. Floyd Hall,C0141,Aravamuthan,15
Main,PAPR4990,40199,100,Independent Studies,,Independent Study,8/29/18,,,,,Stoops,5
Main,PAPR5000,45377,105,Introduction to Papermaking,,Lecture/Lab/Discussion,8/29/18,W,14:30 - 17:20,Elson S. Floyd Hall,A0213,Li,5
Main,PAPR5501,46120,100,Advanced Paper Processes,,Lecture,8/29/18,R,15:00 - 17:30,Elson S. Floyd Hall,A0120,Li,15
Main,PAPR6950,45396,100,Grad Topics Papr/Prt,,Lecture,8/29/18,M,12:30 - 13:20,Elson S. Floyd Hall,C0220,Fleming,5
Main,PAPR6990,44525,100,Pilot Plant Research,,Lab or Discussion,8/29/18,,,,,Stoops,1
Main,PAPR7000,40570,100,Masters Thesis,,Independent Study,8/29/18,,,,,Fleming,5
Main,PAPR7000,40571,105,Masters Thesis,,Independent Study,8/29/18,,,,,Pekarovicova,5
Main,PAPR7000,40572,110,Masters Thesis,,Independent Study,8/29/18,,,,,,5
Main,PAPR7000,40573,115,Masters Thesis,,Independent Study,8/29/18,,,,,,5
Main,PAPR7000,40574,120,Masters Thesis,,Independent Study,8/29/18,,,,,,5
Main,PAPR7000,42601,125,Masters Thesis,,Independent Study,8/29/18,,,,,,5
Main,PAPR7100,42482,100,Independent Research,,Independent Study,8/29/18,,,,,Li,5
Main,PAPR7100,43873,105,Independent Research,,Independent Study,8/29/18,,,,,Yang,5
Main,PAPR7100,44209,110,Independent Research,,Independent Study,8/29/18,,,,,Fleming,5
Main,PAPR7100,44210,115,Independent Research,,Independent Study,8/29/18,,,,,,5
Main,PAPR7120,40200,100,Prof Field Exper,,Supervision or Practicum,8/29/18,,,,,,5
Main,PAPR7131,43845,100,Teaching Practicum Observation,,Supervision or Practicum,8/29/18,,,,,Aravamuthan,5
Main,PAPR7131,46745,105,Teaching Practicum Observation,,Supervision or Practicum,8/29/18,,,,,Lemon,5
Main,PAPR7132,44702,100,Teaching in the Discipline,,Supervision or Practicum,8/29/18,,,,,,5
Main,PAPR7300,40201,100,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Fleming,10
Main,PAPR7300,42602,105,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Pekarovicova,5
Main,PAPR7300,43041,110,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Li,5
Main,PAPR7300,43805,115,Doctoral Dissertation,,Independent Study,8/29/18,,,,,,5
Main,PAPR7300,44301,120,Doctoral Dissertation,,Independent Study,8/29/18,,,,,,5
WMU - Online Education,GPS1570,42798,950,Imaging Systems,,Lecture,8/29/18,,,Online - Semester Course,CLASS,Pekarovicova,20
